id,path
16331,20 41 11 21 112 113 31 54 9 4
14978,1 8 15 11 21 22 12 9 10
22357,7 8 39 11 12 44 69 40 9 4
14979,1 8 15 11 21 22 12 9 4
24755,7 8 39 60 17 21 47 21 22 24 38 9 4
23350,7 8 73 21 32 21 47 21 22 33 14 9 4
4110,1 8 50 32 21 22 24 29 9 10
22837,7 8 73 21 32 21 47 21 22 33 14 9 10
4111,1 8 50 32 21 22 24 29 9 4
10007,7 8 17 21 88 32 21 22 61 19
23069,1 8 60 17 21 22 24 57 75 42 9 4
23246,7 8 68 39 11 21 47 21 22 48 12 9 10
23070,1 8 60 17 21 22 24 57 75 42 9 10
23245,7 8 68 39 11 21 47 21 22 48 12 9 4
21669,1 8 74 43 39 53 32 33 22 12 9 4
20893,7 8 39 35 32 33 22 78 40 9 4
8429,7 8 41 17 41 74 75 19
26723,20 51 35 32 33 22 61 19
8977,7 8 39 50 32 33 34 33 29 40 9 10
9218,1 8 11 21 22 33 14 40 9 4
16129,20 41 17 43 73 21 26 70 71 27 10
16834,7 8 74 74 73 21 26 70 71 27 72 4
12516,20 41 11 21 22 12 81 9 10
18784,1 8 13 30 103 103 32 33 61
24110,7 8 39 35 32 33 22 78 40 9 10
13722,1 8 41 39 43 11 21 22 33 31 54 40 9 10
19492,20 39 13 30 103 32 33 82
19556,1 8 11 21 22 33 14 40 9 10
18264,7 8 39 39 43 28 29 40 40 9 10
12515,20 41 11 21 22 12 81 9 4
6451,1 8 39 17 43 44 18 10
8689,20 79 28 30 31 14 40 40 9 4
8688,20 79 28 30 31 14 40 40 9 10
4931,7 8 77 47 48 22 33 29 69 9 10
23538,7 8 17 51 98 11 21 22 12 9 10
22612,1 8 39 28 30 31 14 40 9 10
8883,1 8 17 18 76 19
23539,7 8 17 51 98 11 21 22 12 9 4
25495,20 79 35 30 32 33 18 10
2859,20 43 44 42 9 4
20917,1 8 39 28 30 31 14 40 9 4
17614,1 8 60 17 21 22 24 14 40 9 4
26614,7 8 17 17 21 26 70 94 95 96
2860,20 43 44 42 9 10
25496,20 79 35 30 32 33 18 19
20361,1 8 60 17 21 22 24 14 40 9 10
24683,1 8 43 37 30 31 31 38 9 10
11977,83 32 21 22 33 29 44 9 4
20097,1 8 53 32 21 22 18 10
3581,20 39 60 17 47 21 22 48 12 9 4
18023,1 8 43 37 30 31 31 38 9 4
10076,20 77 21 22 33 54 67 9 10
4333,20 43 11 21 22 81 49 9 4
25865,7 8 74 43 43 98 11 21 22 18 10
10693,7 8 17 51 53 30 31 57 52 18 10
10077,20 77 21 22 33 54 67 9 4
3906,20 39 66 67 9 4
3907,20 39 66 67 9 10
4332,20 43 11 21 22 81 49 9 10
11874,20 53 30 31 57 40 40 9 10
18097,7 2 26 27 22 24 128 9 10
4561,20 74 41 11 21 22 12 9 4
16545,7 8 43 41 39 17 32 21 22 33 36 9 4
11875,20 53 30 31 57 40 40 9 4
26624,1 8 39 17 32 33 49 40 9 10
26625,1 8 39 17 32 33 49 40 9 4
13241,46 21 32 33 34 33 38 9 10
16546,7 8 43 41 39 17 32 21 22 33 36 9 10
6416,7 8 66 56 57 67 9 10
13240,46 21 32 33 34 33 38 9 4
6587,7 5 21 22 33 14 12 9 10
20652,7 8 28 29 40 40 9 10
1509,20 56 47 48 49 9 10
1510,20 56 47 48 49 9 4
4562,20 74 41 11 21 22 12 9 10
3580,20 39 60 17 47 21 22 48 12 9 10
7744,1 8 50 21 22 33 29 69 9 4
25065,7 8 98 17 51 11 21 22 33 38 9 4
13755,1 8 11 21 22 33 14 9 10
7735,1 8 50 21 22 33 29 69 9 10
23723,20 43 41 28 103 104 29 40 9 10
2223,7 8 17 21 22 33 29 18 10
6417,7 8 66 56 57 67 9 4
1742,1 8 11 12 44 18 10
10850,7 8 98 17 51 11 21 22 33 38 9 10
13754,1 8 11 21 22 33 14 9 4
23722,20 43 41 28 103 104 29 40 9 4
18098,7 2 26 27 22 24 128 9 4
579,7 8 41 42 42 9 10
24207,1 17 21 88 32 21 32 33 34 22 33 38 9 10
12646,7 8 41 56 32 33 22 12 9 10
12713,20 17 21 32 21 32 21 22 33 54 9 4
1312,7 8 50 21 22 33 29 40 9 4
25832,20 17 21 32 21 32 21 22 33 54 9 10
26148,20 13 30 103 32 21 22 61 19
580,7 8 41 42 42 9 4
25176,1 8 51 43 11 21 112 113 54 18 10
1542,20 41 39 13 14 9 4
5745,7 8 50 21 22 33 29 40 9 10
12647,7 8 41 56 32 33 22 12 9 4
20914,20 17 21 32 33 34 33 31 38 40 9 10
1543,20 41 39 13 14 9 10
19884,7 8 37 32 21 47 21 22 61 9 10
16820,7 8 39 39 11 12 19
20915,20 17 21 32 33 34 33 31 38 40 9 4
22808,1 8 80 13 23 24 22 12 81 9 10
11279,1 8 43 11 21 22 33 29 9 4
14462,20 37 32 33 22 33 38 9 10
17902,1 8 80 13 23 24 22 12 81 9 4
6004,1 8 68 73 21 26 70 71 27 72 4
13945,1 8 39 13 32 33 55 9 10
21033,1 8 43 11 21 22 33 29 9 10
11186,7 8 13 11 23 24 22 49 9 10
23825,20 74 63 21 47 21 32 21 22 18 10
14461,20 37 32 33 22 33 38 9 4
19590,7 5 21 22 33 14 12 9 4
11185,7 8 13 11 23 24 22 49 9 4
23826,20 74 63 21 47 21 32 21 22 18 19
868,7 8 74 75 9 10
17414,1 8 39 13 32 33 55 9 4
10430,65 32 33 34 78 9 4
10429,65 32 33 34 78 9 10
9685,1 17 21 32 21 22 33 31 29 9 10
11838,1 8 43 39 11 21 22 49 9 10
16053,1 8 17 41 11 21 22 12 9 4
13436,1 8 43 39 11 21 22 49 9 4
22555,1 5 21 22 18 67 40 9 4
22878,1 8 43 51 11 21 22 33 57 9 4
1472,7 8 74 75 9 4
2328,1 8 51 56 47 48 49 9 10
3589,1 8 43 13 14 44 9 4
12589,7 8 28 32 33 102 9 10
9983,7 8 41 11 21 32 33 34 22 12 40 9 10
14663,1 8 11 47 48 57 40 9 10
8034,1 8 50 47 48 33 36 9 4
17735,7 8 28 32 33 102 9 4
10401,20 17 21 26 70 71 27 72 4
805,7 8 51 43 43 17 21 32 33 34 33 36 9 10
14519,7 8 11 32 33 34 33 12 9 4
15223,7 8 43 11 21 22 48 12 9 10
4479,1 8 50 21 32 21 47 21 22 18 19
9524,7 8 41 11 21 32 33 34 22 12 40 9 4
14969,1 8 66 60 17 21 22 22 12 67 9 4
11824,20 28 30 32 21 22 49 9 10
6892,20 43 44 18 10
14970,1 8 66 60 17 21 22 22 12 67 9 10
18789,1 8 51 56 47 48 49 9 4
10752,1 8 50 21 23 21 22 61 19
11787,1 8 37 103 104 36 9 10
8989,1 8 37 103 104 36 9 4
806,7 8 51 43 43 17 21 32 33 34 33 36 9 4
12474,20 11 21 22 24 54 18 10
18551,20 17 21 32 21 47 21 22 33 29 9 4
1302,1 8 50 21 32 21 47 21 22 18 10
14949,20 43 43 11 47 48 12 40 9 10
14948,20 43 43 11 47 48 12 40 9 4
18358,1 8 39 17 21 47 21 22 12 9 10
24410,7 8 43 39 53 54 19
6561,1 8 43 39 37 32 33 22 12 9 10
20998,7 8 41 43 11 21 22 48 12 9 4
13148,1 8 43 39 37 32 33 22 12 9 4
5315,7 8 15 11 21 23 21 22 12 16 9 10
5316,7 8 15 11 21 23 21 22 12 16 9 4
8885,20 79 17 18 105 9 4
13954,1 8 17 51 53 32 33 18 10
8884,20 79 17 18 105 9 10
21146,7 8 41 43 11 21 22 48 12 9 10
10945,20 79 11 21 22 62
17649,7 8 41 39 35 32 33 12 9 10
7373,1 8 50 39 60 17 28 29 19
25728,1 8 17 21 47 21 22 48 12 9 4
6563,7 8 41 39 35 32 33 12 9 4
48,1 8 28 30 31 14 9 4
2797,20 17 88 32 21 22 61 19
12557,1 8 39 11 12 75 9 4
24870,7 8 11 21 88 32 21 47 21 22 61 9 4
12556,1 8 39 11 12 75 9 10
11226,1 8 122 47 48 48 12 9 10
49,1 8 28 30 31 14 9 10
3176,7 8 17 21 22 33 29 9 4
137,1 8 11 12 44 9 4
7683,1 8 66 37 38 67 9 4
8814,20 17 21 88 32 21 22 33 36 9 10
20261,65 21 91 21 22 33 104 38 9 4
9411,1 8 122 47 48 48 12 9 4
20262,65 21 91 21 22 33 104 38 9 10
6187,7 8 17 21 22 33 29 9 10
1379,1 8 66 37 38 67 9 10
19106,7 8 41 41 74 75 52 19
12667,1 8 41 39 17 21 88 32 21 22 33 14 9 10
138,1 8 11 12 44 9 10
20955,1 8 122 47 48 22 33 29 18 67 40 9 4
25152,7 8 50 21 32 21 47 21 22 12 9 10
8452,1 8 39 11 21 32 21 47 21 22 12 40 9 4
23732,20 11 88 32 21 32 21 47 21 22 33 31 29 9 10
25151,7 8 50 21 32 21 47 21 22 12 9 4
8453,1 8 39 11 21 32 21 47 21 22 12 40 9 10
7885,7 8 80 28 32 33 49 40 9 4
23733,20 11 88 32 21 32 21 47 21 22 33 31 29 9 4
11103,1 8 39 74 43 11 21 47 21 22 12 40 40 9 4
11104,1 8 39 74 43 11 21 47 21 22 12 40 40 9 10
7390,7 8 80 28 32 33 49 40 9 10
12496,1 8 17 21 32 33 34 22 48 12 9 10
333,1 8 43 43 43 11 21 22 12 9 4
11993,1 8 66 39 39 40 67 9 4
12950,7 8 11 12 44 75 42 40 9 10
20540,1 8 51 74 53 54 19
11994,1 8 66 39 39 40 67 9 10
12798,83 21 88 32 21 22 33 29 9 10
3230,20 73 21 32 33 34 22 61 44 18 10
1016,1 17 11 13 14 19
8669,1 8 43 17 21 47 21 22 18 9 10
12668,1 8 41 39 17 21 88 32 21 22 33 14 9 4
12799,83 21 88 32 21 22 33 29 9 4
14757,1 8 101 21 32 33 34 33 29 40 9 4
16285,1 8 43 17 21 47 21 22 18 9 4
20103,20 41 17 74 41 42 75 18 19
18701,7 8 74 37 23 24 22 12 81 44 9 4
16882,7 8 17 21 23 21 22 12 9 4
9204,20 41 17 74 41 42 75 18 10
4459,1 17 18 69 9 4
334,1 8 43 43 43 11 21 22 12 9 10
18692,7 8 74 37 23 24 22 12 81 44 9 10
8786,7 8 41 11 21 32 33 34 12 9 10
12099,1 8 66 56 30 32 33 22 12 67 40 9 10
22926,7 8 11 21 21 22 12 9 4
18998,1 8 41 73 21 32 33 34 18 19
8787,7 8 41 11 21 32 33 34 12 9 4
12103,1 8 66 56 30 32 33 22 12 67 40 9 4
20273,7 8 11 12 42 52 9 4
15029,7 8 11 21 32 21 32 21 22 18 10
21053,1 8 41 42 18 9 10
9148,1 8 17 21 47 21 22 48 12 9 10
1845,1 8 11 12 81 44 9 10
7840,1 8 11 21 32 21 32 33 34 33 38 9 4
22069,7 8 11 12 42 52 9 10
3525,7 8 56 32 33 22 113 22 12 9 4
4458,1 17 18 69 9 10
18103,1 8 116 88 32 21 22 62
18765,1 8 74 75 18 42 9 4
25660,1 8 39 11 21 32 33 34 33 31 38 40 67 9 4
18997,1 8 41 73 21 32 33 34 18 10
26458,7 8 43 11 21 32 21 112 113 14 9 4
2736,7 8 74 37 47 48 49 9 4
26092,1 8 28 103 32 33 22 33 31 14 67 40 9 10
2228,1 8 17 18 75 19
20740,7 8 66 17 18 18 67 40 9 10
14758,1 8 101 21 32 33 34 33 29 40 9 10
22283,7 8 66 17 18 18 67 40 9 4
3838,7 8 50 47 48 22 33 14 40 40 9 10
12480,1 8 50 21 112 113 104 54 52 18 9 10
14128,1 8 74 75 18 42 9 10
750,1 8 11 12 42 75 19
4819,7 8 51 43 11 21 22 18 19
11978,83 32 21 22 33 29 44 9 10
15292,1 8 50 21 112 113 104 54 52 18 9 4
12951,7 8 11 12 44 75 42 40 9 4
15030,7 8 11 21 32 21 32 21 22 18 19
25605,1 8 39 17 21 47 21 22 12 9 4
1846,1 8 11 12 81 44 9 4
7839,1 8 11 21 32 21 32 33 34 33 38 9 10
4743,7 8 74 37 47 48 49 9 10
9056,7 8 50 47 48 22 33 14 40 40 9 4
4818,7 8 51 43 11 21 22 18 10
23777,7 8 11 21 21 22 12 9 10
9051,20 11 21 21 21 21 21 21 22 18 10
11254,20 11 21 22 24 55 9 4
9052,20 11 21 21 21 21 21 21 22 18 19
6107,1 8 37 38 44 52 9 4
23256,7 8 28 30 32 33 12 9 10
23816,20 41 11 21 23 21 47 21 22 18 10
3260,20 43 44 9 4
11253,20 11 21 22 24 55 9 10
17747,1 8 39 11 21 22 33 18 10
15889,20 43 39 17 18 40 9 10
6108,1 8 37 38 44 52 9 10
3261,20 43 44 9 10
15828,20 17 21 88 32 21 47 21 32 33 34 22 48 12 9 4
15890,20 43 39 17 18 40 9 4
15827,20 17 21 88 32 21 47 21 32 33 34 22 48 12 9 10
11689,1 8 11 12 44 99 18 10
3441,7 8 39 11 32 21 22 12 9 4
16707,1 8 43 53 30 32 33 61 19
18428,20 11 21 22 24 31 54 9 10
18429,20 11 21 22 24 31 54 9 4
565,7 8 39 11 32 21 22 12 9 10
20413,7 8 50 23 21 22 24 12 81 49 9 10
20930,1 8 60 17 21 22 12 67 40 9 10
495,20 53 32 33 22 49 67 9 10
496,20 53 32 33 22 49 67 9 4
22975,7 8 11 21 47 21 22 33 29 9 10
7097,7 8 17 21 32 33 34 22 62
23178,20 11 32 47 21 22 33 29 9 4
1210,1 8 11 21 22 24 29 40 9 4
712,1 8 50 21 22 48 12 9 4
22970,1 8 11 32 33 22 49 9 10
3607,1 8 50 21 22 48 12 9 10
20929,1 8 60 17 21 22 12 67 40 9 4
1388,1 8 66 35 32 33 12 9 10
25583,1 8 17 21 32 21 26 70 94 95 96
3427,20 39 17 18 9 10
9845,7 8 17 35 32 33 34 18 10
4063,1 8 66 35 32 33 12 9 4
21073,1 8 56 30 31 14 9 4
3426,20 39 17 18 9 4
21058,1 8 56 30 31 14 9 10
5740,20 43 11 21 22 33 36 9 4
12303,1 8 11 32 33 22 49 9 4
22196,1 8 39 17 17 18 9 10
13749,7 8 17 35 32 33 34 18 19
1211,1 8 11 21 22 24 29 40 9 10
5741,20 43 11 21 22 33 36 9 10
11353,7 8 60 17 11 21 22 18 9 10
25943,1 8 11 11 21 22 24 22 12 9 10
24041,20 41 17 43 73 32 33 34 61 42 75 18 10
22195,1 8 39 17 17 18 9 4
15765,20 74 43 44 44 75 67 40 9 4
20953,7 8 98 74 51 11 21 22 12 9 10
22662,7 8 98 74 51 11 21 22 12 9 4
16745,1 26 27 22 18 18 10
8659,7 8 41 51 13 14 52 42 9 4
26105,7 8 13 32 33 22 48 12 9 10
23179,20 11 32 47 21 22 33 29 9 10
15764,20 74 43 44 44 75 67 40 9 10
8660,7 8 41 51 13 14 52 42 9 10
11628,7 8 37 30 31 31 38 44 9 4
15021,7 8 37 30 31 31 14 9 4
13563,1 8 60 17 21 23 21 32 21 22 61 19
11729,1 8 13 109 110 110 14 9 4
9054,7 8 39 60 17 21 47 47 21 22 48 12 9 10
18149,7 8 74 43 11 21 22 33 38 9 4
16019,7 8 41 17 43 73 32 33 34 33 54 9 4
2182,7 8 41 17 43 73 32 33 34 33 54 9 10
25666,20 51 35 103 104 36 9 4
12079,1 8 66 56 30 31 54 67 40 9 4
18016,7 8 58 21 112 113 54 9 10
21390,7 8 74 43 11 21 22 33 38 9 10
18681,7 8 37 30 31 31 14 9 10
9055,7 8 39 60 17 21 47 47 21 22 48 12 9 4
12083,1 8 66 56 30 31 54 67 40 9 10
18007,7 8 58 21 112 113 54 9 4
23734,1 8 53 109 110 38 9 10
14999,1 8 21 22 12 9 10
8813,20 17 21 88 32 21 22 33 36 9 4
17319,1 8 53 109 110 38 9 4
25665,20 51 35 103 104 36 9 10
18372,7 8 43 39 17 35 36 19
11587,20 39 21 22 22 40 40 9 10
840,7 2 26 27 22 33 54 9 10
841,7 2 26 27 22 33 54 9 4
11028,7 8 68 11 21 22 33 14 40 9 10
1639,7 8 101 21 47 21 22 61 9 4
11029,7 8 68 11 21 22 33 14 40 9 4
179,7 8 39 53 54 9 4
23635,20 39 37 32 33 22 12 40 40 9 10
178,7 8 39 53 54 9 10
26869,20 43 11 32 33 34 33 104 31 54 40 9 4
26870,20 43 11 32 33 34 33 104 31 54 40 9 10
23636,20 39 37 32 33 22 12 40 40 9 4
2114,1 8 17 43 11 21 23 21 22 18 19
19161,1 8 37 38 44 52 44 9 10
2024,7 8 50 21 22 18 19
2113,1 8 17 43 11 21 23 21 22 18 10
15815,1 8 37 38 44 52 44 9 4
18931,1 8 39 11 21 47 21 22 55 9 4
838,7 8 13 32 33 22 18 19
597,7 8 50 21 22 18 10
11588,20 39 21 22 22 40 40 9 4
837,7 8 13 32 33 22 18 10
11627,7 8 37 30 31 31 38 44 9 10
5179,20 13 23 24 22 12 40 40 9 10
26039,20 63 21 23 21 22 33 54 9 4
26928,7 8 50 47 48 22 33 38 81 9 10
288,1 8 60 17 21 22 12 9 4
331,1 8 60 17 21 22 12 9 10
26929,7 8 50 47 48 22 33 38 81 9 4
6448,20 56 32 33 61 18 10
22115,1 8 39 17 17 18 18 10
17601,7 8 43 11 21 22 48 12 9 4
25410,20 41 43 74 75 18 10
5178,20 13 23 24 22 12 40 40 9 4
14508,1 17 18 52 18 9 10
10074,1 8 66 63 21 22 78 67 9 4
23611,7 8 56 112 21 22 61 9 10
11364,1 8 11 12 16 81 9 10
11378,1 8 11 12 16 81 9 4
17917,1 8 66 63 21 22 78 67 9 10
21315,1 8 13 32 33 22 33 29 9 10
3811,20 28 32 33 22 33 104 29 40 9 10
3810,20 28 32 33 22 33 104 29 40 9 4
14238,7 8 77 47 48 22 33 36 9 10
3565,20 53 30 32 33 22 113 22 12 9 4
18487,1 17 21 88 32 21 22 48 12 9 4
14847,7 8 51 37 38 19
15046,7 8 41 39 17 28 29 76 19
293,7 8 17 11 21 22 12 9 10
13541,1 8 41 53 32 33 18 10
3564,20 53 30 32 33 22 113 22 12 9 10
17216,7 8 17 32 21 22 48 12 9 10
13370,20 79 37 38 42 9 10
24545,7 8 39 37 112 21 22 113 22 48 12 9 4
8541,7 8 13 30 31 29 9 4
17217,7 8 17 32 21 22 48 12 9 4
13371,20 79 37 38 42 9 4
10921,7 8 13 30 31 29 9 10
17498,1 8 13 23 24 22 33 14 9 4
21078,7 8 37 32 33 61 76 19
21948,1 8 13 23 24 22 33 14 9 10
292,7 8 17 11 21 22 12 9 4
4392,1 8 80 43 44 19
4580,1 8 50 21 32 33 34 33 31 54 9 4
20697,1 17 21 32 33 34 33 29 69 44 9 10
20899,1 8 43 101 21 47 21 22 48 12 9 4
15000,1 8 21 22 12 9 4
13048,1 8 17 21 32 33 34 22 12 9 4
22084,1 8 37 38 18 40 9 4
4579,1 8 50 21 32 33 34 33 31 54 9 10
18881,1 17 18 52 18 9 4
19286,1 8 17 21 32 33 34 22 12 9 10
6082,7 8 50 47 48 22 61 40 9 4
13725,1 8 41 11 21 22 18 10
4618,89 21 22 22 82
26525,7 8 58 13 30 31 38 9 4
6907,20 51 11 21 22 33 104 29 9 10
22296,7 8 43 13 14 19
26040,20 63 21 23 21 22 33 54 9 10
6906,20 51 11 21 22 33 104 29 9 4
21609,1 17 21 88 32 21 32 33 34 22 33 38 9 4
21383,1 8 41 11 21 22 18 19
764,7 8 11 47 48 57 9 10
7801,7 8 50 32 21 22 49 9 4
23927,20 37 32 33 22 55 9 10
11380,1 8 43 11 21 22 61 9 10
20132,7 8 74 75 18 19
5064,1 8 60 17 13 14 9 10
11381,1 8 43 11 21 22 61 9 4
16325,1 8 51 41 42 44 9 10
5894,1 8 60 17 13 14 9 4
23926,20 37 32 33 22 55 9 4
744,7 8 11 47 48 57 9 4
21095,20 41 37 38 19
5049,1 8 58 23 24 22 18 10
25884,1 8 39 77 32 21 47 21 22 61 9 4
10158,1 8 17 41 35 32 33 34 18 10
7389,7 8 80 17 28 29 19
14600,1 8 51 41 42 44 9 4
1700,7 8 74 75 18 10
15435,1 8 74 11 21 22 33 31 29 9 4
2020,89 21 22 18 10
5188,1 8 80 11 12 81 9 10
17823,7 8 43 43 11 21 22 33 54 9 4
481,7 8 11 12 69 9 10
19247,1 8 17 51 11 21 22 18 10
9298,20 17 32 21 22 33 36 9 4
23429,7 8 106 74 75 44 19
2021,89 21 22 18 19
3831,1 8 32 33 22 49 40 9 10
5187,1 8 80 11 12 81 9 4
9299,20 17 32 21 22 33 36 9 10
13493,1 8 39 77 32 21 47 21 22 61 9 10
3830,1 8 32 33 22 49 40 9 4
22468,1 8 41 39 11 21 22 12 40 9 4
926,7 8 11 12 69 9 4
4222,7 8 116 117 19
17822,7 8 43 43 11 21 22 33 54 9 10
4522,1 8 43 68 69 42 9 10
8488,1 8 39 21 22 48 12 9 10
13846,1 8 37 38 99 52 9 4
5050,1 8 58 23 24 22 18 19
8489,1 8 39 21 22 48 12 9 4
14134,1 8 37 38 99 52 9 10
21909,1 8 56 30 31 36 40 9 4
21910,1 8 56 30 31 36 40 9 10
1417,20 28 32 33 22 48 12 9 4
7945,1 8 39 60 17 21 47 21 22 18 19
16685,20 43 39 35 36 9 10
1416,20 28 32 33 22 48 12 9 10
12598,20 28 32 33 34 22 18 10
2299,1 8 39 60 17 21 47 21 22 18 10
2863,1 8 53 54 44 42 9 4
26284,7 8 41 11 32 33 22 12 40 9 4
24602,1 8 53 54 44 42 9 10
16686,20 43 39 35 36 9 4
13581,7 8 11 12 18 44 18 10
8416,1 8 35 47 48 55 9 10
20528,7 8 50 21 112 113 31 38 9 4
4805,1 8 74 17 73 21 26 70 71 27 10
17214,1 8 17 32 21 22 33 29 9 4
8417,1 8 35 47 48 55 9 4
8570,1 8 28 32 21 47 21 22 48 12 9 10
22796,20 28 103 32 33 18 9 10
13194,20 116 21 23 21 22 48 12 9 10
13601,1 8 15 11 21 32 33 34 22 18 10
20758,20 28 103 32 33 18 9 4
26423,1 8 51 11 88 32 21 32 21 22 18 10
9763,20 43 39 28 29 40 9 10
23711,1 8 43 11 47 48 14 40 9 4
17213,1 8 17 32 21 22 33 29 9 10
9764,20 43 39 28 29 40 9 4
2987,7 8 80 17 32 21 22 49 9 10
12507,1 17 21 22 18 67 40 9 4
20532,7 8 11 12 115 38 9 4
2986,7 8 80 17 32 21 22 49 9 4
12189,7 8 11 12 115 38 9 10
13193,20 116 21 23 21 22 48 12 9 4
13358,20 28 103 104 104 29 9 10
17128,65 21 32 21 88 32 21 47 21 22 33 29 40 9 10
4898,1 8 39 17 28 32 33 22 18 10
17129,65 21 32 21 88 32 21 47 21 22 33 29 40 9 4
24631,7 8 13 30 31 54 40 40 9 4
13489,1 8 43 11 32 21 22 18 10
5558,1 8 56 30 32 21 22 33 31 54 9 10
19453,7 8 60 17 21 22 24 38 44 75 42 9 10
21203,7 8 39 11 88 32 21 47 21 22 33 29 9 10
7193,7 8 39 11 88 32 21 47 21 22 33 29 9 4
20554,7 8 60 17 21 22 24 38 44 75 42 9 4
24632,7 8 13 30 31 54 40 40 9 10
25417,1 8 43 11 32 21 22 18 19
21484,20 13 23 24 22 33 104 36 40 9 4
21483,20 13 23 24 22 33 104 36 40 9 10
13391,1 8 51 43 43 17 21 32 33 34 22 18 10
15857,1 8 68 39 17 88 32 21 32 33 34 22 33 57 9 4
13609,7 8 15 11 47 48 33 108 69 16 9 10
4916,1 8 28 32 21 47 21 22 48 12 9 4
1949,1 8 41 53 30 47 48 22 55 9 4
13610,7 8 15 11 47 48 33 108 69 16 9 4
25830,20 41 43 17 21 22 18 42 9 4
265,20 17 21 22 12 9 4
264,20 17 21 22 12 9 10
4669,1 8 68 39 17 88 32 21 32 33 34 22 33 57 9 10
1935,1 8 41 53 30 47 48 22 55 9 10
23921,20 41 43 17 21 22 18 42 9 10
10315,20 43 11 21 22 33 29 40 9 10
25115,20 39 77 21 22 48 12 9 4
9302,1 8 17 32 21 22 12 9 4
14708,20 43 17 11 21 22 33 36 9 10
14709,20 43 17 11 21 22 33 36 9 4
25114,20 39 77 21 22 48 12 9 10
10316,20 43 11 21 22 33 29 40 9 4
24573,7 8 51 11 88 32 21 32 21 22 33 110 14 9 10
3437,20 39 35 32 33 12 40 9 10
6402,20 73 21 32 21 22 33 54 9 4
14096,20 51 43 51 43 68 69 19
13016,1 8 43 43 43 74 53 54 9 10
4846,7 8 39 68 69 19
4049,7 8 41 74 75 19
6401,20 73 21 32 21 22 33 54 9 10
16497,20 41 39 53 32 33 22 12 40 9 4
3436,20 39 35 32 33 12 40 9 4
9301,1 8 17 32 21 22 12 9 10
16498,20 41 39 53 32 33 22 12 40 9 10
13942,1 8 39 41 39 17 21 22 18 10
5861,20 53 23 24 22 18 19
22559,7 8 11 12 44 75 52 9 10
12065,1 8 11 12 44 52 19
26265,7 8 13 32 33 92 9 10
23545,7 8 11 12 44 75 52 9 4
24845,1 8 74 11 21 22 62
5860,20 53 23 24 22 18 10
14710,7 8 11 47 48 57 18 10
7857,7 8 41 39 43 11 21 47 21 22 61 40 9 4
13721,7 8 41 39 43 11 21 47 21 22 61 40 9 10
9344,20 53 30 31 31 54 40 9 10
1208,7 8 28 32 33 22 12 9 10
8105,1 8 43 28 29 9 4
9345,20 53 30 31 31 54 40 9 4
13359,20 28 103 104 104 29 9 4
20195,7 8 74 43 44 44 52 9 4
25621,7 8 11 21 22 33 14 12 9 4
7612,20 43 44 52 19
20196,7 8 74 43 44 44 52 9 10
26664,1 8 13 23 24 22 33 12 9 10
24846,1 8 74 11 21 22 90
1765,1 8 41 17 41 74 41 42 42 18 10
6283,1 8 28 32 33 12 40 40 9 4
1207,7 8 28 32 33 22 12 9 4
10217,1 8 15 23 24 12 9 10
6282,1 8 28 32 33 12 40 40 9 10
10218,1 8 15 23 24 12 9 4
13372,7 8 41 37 30 31 38 76 19
12039,7 8 50 47 48 22 33 38 44 40 9 4
4820,7 8 17 21 22 33 31 57 9 4
13682,7 8 50 47 48 22 33 38 44 40 9 10
10397,1 8 51 11 21 23 21 22 12 9 10
13979,7 8 39 28 30 32 33 22 62
8104,1 8 43 28 29 9 10
15657,1 8 11 12 44 99 9 4
25023,20 41 11 21 112 113 14 9 4
7394,20 39 50 32 33 34 49 40 9 4
15996,7 8 66 11 21 22 49 9 10
25024,20 41 11 21 112 113 14 9 10
11580,7 8 66 11 21 22 49 9 4
21991,1 2 26 27 22 61 42 18 42 9 4
25117,7 8 39 13 14 42 9 10
25491,1 2 26 27 22 61 42 18 42 9 10
7395,20 39 50 32 33 34 49 40 9 10
19588,1 8 11 13 14 9 4
22275,20 37 32 33 33 14 12 9 10
26449,1 8 11 21 32 21 22 33 104 36 9 4
22276,20 37 32 33 33 14 12 9 4
20409,1 8 39 53 30 32 33 49 9 10
1638,7 8 101 21 47 21 22 61 9 10
26223,1 8 11 13 14 9 10
2818,1 8 37 32 33 22 33 29 9 10
25982,1 8 11 12 42 99 100
15577,1 8 39 53 30 32 33 49 9 4
19411,7 8 60 17 21 22 33 29 18 9 4
24364,1 8 80 13 30 23 24 22 18 10
13823,1 8 37 32 33 22 33 29 9 4
25118,7 8 39 13 14 42 9 4
21037,7 8 60 17 21 22 33 29 18 9 10
2245,1 8 11 12 44 99 9 10
474,1 8 43 11 21 22 12 67 9 4
21857,20 112 21 22 12 9 10
26573,1 8 50 47 48 22 33 57 19
18751,1 8 41 74 74 43 44 75 75 42 9 4
12226,20 43 17 35 36 9 10
4715,20 28 32 33 22 55 9 4
21858,20 112 21 22 12 9 4
12227,20 43 17 35 36 9 4
4714,20 28 32 33 22 55 9 10
23443,20 11 21 22 29 9 10
2538,1 8 43 80 53 54 9 4
2539,1 8 43 80 53 54 9 10
4775,7 8 17 43 17 18 9 10
11252,1 8 58 23 24 22 6 10
277,7 8 56 30 31 57 18 10
4619,1 8 58 23 24 22 6 4
5874,7 8 17 43 17 18 9 4
12268,7 8 41 17 41 42 42 18 10
18142,7 8 41 43 56 109 32 33 22 18 10
